id,Age,Attrition,BusinessTravel,DailyRate,Department,Education,JobRole,DistanceFromHome,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,WorkLifeBalance
13719,47,No,Non-Travel,496,S,a,l,4,5,F,49,3,3,3,Married,9928,10425,1,Y,No,6,2,80,3
13720,34,Yes,Non-Travel,506,S,a,l,4,3,M,51,2,3,3,Single,10301,10832,2,Y,No,8,1,80,3
13721,25,No,Travel_Frequently,505,T,e,c,8,4,M,47,4,2,4,Single,9964,9143,3,Y,Yes,12,4,80,3
13722,54,No,Travel_Rarely,482,S,a,l,7,2,M,51,5,3,2,Married,7773,11572,2,Y,No,14,1,80,4
13723,39,No,Non-Travel,504,S,a,l,8,3,F,48,4,2,4,Divorced,9186,10062,4,Y,No,10,2,80,3
13724,38,No,Non-Travel,513,R,e,s,5,4,F,49,4,2,4,Married,11632,9061,0,Y,No,9,2,80,3
13725,34,No,Non-Travel,506,R,e,s,1,2,M,48,2,1,5,Single,8742,10498,4,Y,No,1,4,80,1
13726,36,No,Non-Travel,512,S,a,l,3,4,M,54,3,2,3,Married,9426,10678,3,Y,No,9,2,80,2
13727,40,No,Travel_Frequently,488,R,e,s,6,3,F,49,3,2,4,Married,9936,10863,3,Y,Yes,1,3,80,2
13728,41,No,Non-Travel,502,T,e,c,3,2,M,51,3,2,4,Married,9354,10576,2,Y,No,14,1,80,3
13729,51,No,Non-Travel,502,S,a,l,3,4,F,53,2,1,3,Single,10106,9612,3,Y,No,10,3,80,4
13730,51,No,Non-Travel,502,S,a,l,6,5,F,49,4,3,4,Divorced,10590,9807,5,Y,No,15,2,80,2
13731,42,No,Non-Travel,504,T,e,c,4,4,F,48,3,2,3,Married,8824,11200,3,Y,No,7,3,80,3
13732,54,Yes,Non-Travel,501,R,e,s,6,4,M,53,4,1,3,Married,11191,9688,1,Y,Yes,12,1,80,3
13733,40,No,Non-Travel,509,S,a,l,3,3,F,50,3,3,5,Single,9884,9064,2,Y,Yes,1,2,80,4
13734,47,No,Travel_Frequently,501,R,e,s,8,4,F,53,2,1,4,Married,9269,10480,0,Y,No,13,3,80,1
13735,47,Yes,Non-Travel,502,T,e,c,6,3,F,48,4,3,4,Divorced,9223,10131,3,Y,No,9,2,80,4
13736,49,No,Non-Travel,496,T,e,c,1,3,F,54,4,2,5,Married,10125,10712,4,Y,Yes,17,3,80,2
13737,43,No,Non-Travel,525,S,a,l,6,5,F,49,3,1,2,Married,10357,9948,3,Y,Yes,15,2,80,2
13738,46,No,Non-Travel,486,S,a,l,8,4,F,44,4,1,5,Married,8389,9497,4,Y,No,7,2,80,1
13739,43,Yes,Non-Travel,494,T,e,c,1,4,F,48,4,1,4,Divorced,9644,10119,3,Y,Yes,14,4,80,4
13740,21,No,Travel_Frequently,512,R,e,s,2,4,M,52,4,2,5,Married,7625,8563,2,N,Yes,11,2,80,1
13741,46,No,Non-Travel,497,R,e,s,9,2,F,52,3,3,2,Married,8670,10787,3,Y,No,10,2,80,3
13742,36,No,Non-Travel,501,S,a,l,4,4,F,49,3,2,4,Single,10899,9326,1,Y,No,10,1,80,1
13743,29,Yes,Non-Travel,506,S,a,l,6,4,M,48,3,1,3,Divorced,9617,12688,2,Y,Yes,10,1,80,1
13744,43,Yes,Travel_Rarely,519,R,e,s,5,4,F,53,4,3,4,Single,10121,9061,0,Y,No,16,1,80,1
13745,54,No,Non-Travel,506,S,a,l,0,3,F,50,5,1,4,Married,11249,9282,4,Y,No,9,1,80,3
13746,34,No,Non-Travel,485,S,a,l,3,3,F,47,4,2,2,Married,9815,10178,2,Y,No,10,3,80,2
13747,50,No,Travel_Frequently,502,S,a,l,7,3,M,46,2,2,5,Married,11074,8760,3,Y,No,5,3,80,1
13748,45,No,Travel_Rarely,503,S,a,l,6,4,F,49,3,1,5,Married,10770,12491,2,Y,Yes,6,3,80,2
13749,42,No,Travel_Rarely,498,S,a,l,6,3,F,50,2,2,4,Married,8829,10146,3,Y,No,7,4,80,3
13750,22,No,Non-Travel,493,R,e,s,6,3,F,49,2,2,4,Married,9663,11053,3,Y,No,12,3,80,3
13751,42,No,Non-Travel,474,S,a,l,4,4,M,51,2,3,5,Divorced,8228,9432,4,Y,Yes,11,3,80,2
13752,31,No,Travel_Frequently,506,R,e,s,4,3,F,49,4,3,5,Single,8884,10681,4,Y,No,10,1,80,3
13753,43,No,Travel_Frequently,496,S,a,l,2,4,F,50,2,1,4,Married,11304,8949,0,Y,No,4,2,80,3
13754,20,No,Non-Travel,486,S,a,l,2,3,F,50,3,3,5,Single,11057,9514,2,Y,No,14,2,80,3
13755,38,Yes,Travel_Frequently,496,T,e,c,5,3,F,51,2,2,5,Married,11154,11621,1,Y,No,10,2,80,3
13756,23,No,Non-Travel,497,R,e,s,8,3,F,48,3,1,3,Married,11290,10872,0,Y,Yes,1,2,80,1
13757,50,No,Non-Travel,491,R,e,s,6,3,F,50,5,1,5,Married,9062,11358,1,Y,No,6,2,80,1
13758,22,No,Travel_Rarely,494,T,e,c,5,5,M,48,3,1,3,Married,9697,8399,3,Y,No,15,1,80,1
13759,24,No,Non-Travel,502,T,e,c,4,4,F,50,4,2,3,Married,9162,11088,3,Y,Yes,5,3,80,3
13760,36,Yes,Travel_Rarely,509,S,a,l,7,2,M,52,4,2,2,Married,8755,9699,2,Y,No,12,1,80,2
13761,43,No,Non-Travel,494,S,a,l,2,3,M,50,3,3,2,Married,10811,10059,4,Y,No,10,3,80,3
13762,42,No,Non-Travel,492,R,e,s,3,3,F,51,2,2,5,Married,10750,10105,3,Y,No,14,3,80,4
13763,47,Yes,Travel_Frequently,508,R,e,s,5,4,M,49,3,1,4,Single,11541,9094,1,Y,No,6,2,80,3
13764,47,No,Non-Travel,493,S,a,l,1,4,F,47,4,3,5,Married,10305,9958,3,N,No,7,3,80,2
13765,41,No,Travel_Rarely,514,S,a,l,5,2,M,52,4,3,4,Married,10829,8706,3,Y,Yes,4,1,80,1
13766,42,No,Non-Travel,487,S,a,l,8,5,F,49,3,3,4,Divorced,11384,8056,3,Y,Yes,9,4,80,1
13767,54,Yes,Travel_Frequently,502,T,e,c,5,3,M,48,4,2,4,Married,9221,10946,5,Y,No,11,3,80,3
13768,49,No,Non-Travel,502,T,e,c,4,3,M,48,5,2,3,Married,10363,9436,5,Y,No,6,2,80,3
13769,50,No,Non-Travel,500,T,e,c,4,2,M,49,4,1,5,Married,10448,9771,1,N,Yes,11,3,80,3
13770,28,Yes,Travel_Rarely,516,T,e,c,4,2,F,47,4,3,4,Single,8660,9750,2,Y,Yes,9,3,80,2
13771,57,Yes,Non-Travel,494,R,e,s,3,2,M,50,2,3,3,Married,9204,9388,3,Y,No,13,3,80,3
13772,35,No,Non-Travel,485,R,e,s,4,4,F,49,4,1,5,Married,11486,11029,3,Y,No,13,4,80,2
13773,44,No,Non-Travel,490,S,a,l,1,4,M,48,5,2,3,Married,9651,9658,2,Y,No,7,1,80,3
13774,59,No,Non-Travel,511,S,a,l,8,3,F,49,4,2,3,Married,9869,8764,2,Y,No,10,3,80,1
13775,46,No,Non-Travel,508,S,a,l,3,2,F,49,3,3,5,Married,8421,9733,0,Y,No,12,3,80,3
13776,42,Yes,Non-Travel,489,R,e,s,0,2,M,49,4,1,2,Married,9407,11795,3,N,No,11,3,80,1
13777,34,No,Non-Travel,499,T,e,c,5,3,M,47,3,1,2,Married,8996,8414,3,Y,No,14,3,80,1
13778,49,No,Travel_Frequently,507,R,e,s,3,2,M,51,4,3,3,Single,8540,11387,4,Y,No,8,3,40,1
13779,22,Yes,Travel_Rarely,504,T,e,c,5,3,M,50,2,2,5,Single,10604,8534,2,Y,No,10,3,80,3
13780,34,No,Non-Travel,489,T,e,c,1,4,F,50,3,1,3,Married,9643,9825,2,N,No,16,1,80,3
13781,19,No,Non-Travel,492,S,a,l,5,2,M,49,4,3,5,Married,11033,9187,2,Y,Yes,5,2,80,2
13782,51,Yes,Non-Travel,504,R,e,s,6,2,F,51,3,2,2,Single,9844,10626,2,Y,Yes,12,2,80,3
13783,48,No,Travel_Rarely,482,R,e,s,6,4,F,49,3,3,2,Single,10055,9142,3,Y,Yes,12,3,80,1
13784,38,No,Non-Travel,506,S,a,l,5,3,F,49,4,3,5,Married,9285,9482,2,Y,No,9,2,80,4
13785,55,Yes,Non-Travel,507,R,e,s,0,3,F,47,3,2,4,Single,10403,10119,1,Y,No,12,3,80,2
13786,50,No,Travel_Frequently,490,R,e,s,4,3,M,52,2,1,4,Divorced,9005,10028,0,Y,No,11,2,80,3
13787,37,Yes,Non-Travel,487,R,e,s,5,3,F,52,2,1,5,Divorced,9484,9253,3,Y,No,15,2,80,3
13788,56,No,Non-Travel,510,T,e,c,5,3,M,51,4,1,3,Married,9160,9336,2,Y,No,11,2,80,3
13789,54,No,Non-Travel,484,S,a,l,3,3,M,48,4,1,4,Married,9557,9779,2,Y,Yes,16,1,80,3
13790,31,No,Travel_Rarely,499,S,a,l,2,3,M,52,4,2,3,Single,8061,10170,2,Y,No,10,4,80,1
13791,68,No,Non-Travel,502,T,e,c,7,4,M,52,5,3,5,Married,11148,10358,1,Y,Yes,9,2,80,3
13792,27,No,Non-Travel,502,T,e,c,5,3,F,48,4,2,5,Married,9217,9054,3,Y,Yes,4,3,80,3
13793,46,No,Non-Travel,482,S,a,l,3,4,F,50,2,3,4,Single,10179,8547,3,Y,No,7,3,80,3
13794,45,No,Non-Travel,514,R,e,s,4,4,M,50,4,1,5,Married,8033,9822,1,Y,No,17,1,80,1
13795,43,No,Travel_Frequently,494,R,e,s,6,2,M,52,5,3,5,Married,10296,8720,1,Y,No,8,1,80,2
13796,48,No,Non-Travel,478,R,e,s,5,4,M,52,4,3,3,Single,9140,8935,4,Y,No,5,2,80,1
13797,40,No,Non-Travel,514,R,e,s,7,4,F,53,2,1,3,Married,9340,10472,3,Y,No,8,1,80,3
13798,42,No,Non-Travel,509,R,e,s,4,2,F,50,4,3,3,Married,10024,9655,2,Y,No,2,3,80,3
13799,31,No,Non-Travel,496,R,e,s,4,2,M,50,4,1,5,Single,10485,9060,2,Y,No,5,3,80,3
13800,42,Yes,Non-Travel,509,T,e,c,6,4,F,51,2,3,4,Married,10109,9770,3,Y,No,20,2,80,3
13801,26,Yes,Non-Travel,501,R,e,s,3,4,M,53,4,2,4,Divorced,11062,9121,3,Y,No,1,2,80,2
13802,50,No,Non-Travel,500,S,a,l,6,5,M,55,5,3,2,Single,8615,10181,3,Y,Yes,7,2,80,2
13803,44,No,Non-Travel,508,T,e,c,0,3,F,54,2,2,4,Married,9117,9988,4,Y,Yes,6,2,80,2
13804,37,No,Non-Travel,501,T,e,c,2,4,F,51,5,1,5,Divorced,11188,10187,4,N,No,1,2,80,1
13805,55,No,Non-Travel,506,S,a,l,4,5,F,47,4,2,4,Single,8675,10166,2,Y,No,18,2,80,3
13806,53,Yes,Non-Travel,505,R,e,s,5,4,F,48,5,2,4,Divorced,8828,9123,2,Y,Yes,13,1,80,3
13807,25,No,Travel_Rarely,496,S,a,l,4,5,M,51,4,1,3,Married,11123,10283,2,Y,No,10,2,80,1
13808,37,No,Non-Travel,485,T,e,c,5,3,F,49,2,1,5,Married,10780,9612,2,Y,Yes,10,1,80,3
13809,48,Yes,Travel_Rarely,497,T,e,c,6,3,F,50,3,2,3,Married,9180,11164,2,Y,Yes,10,1,80,3
13810,38,No,Non-Travel,488,T,e,c,3,2,F,51,4,3,2,Married,9610,10675,3,Y,No,5,3,80,3
13811,42,No,Non-Travel,517,S,a,l,3,3,M,45,4,2,5,Married,10862,11281,5,Y,No,7,1,80,1
13812,38,Yes,Non-Travel,498,S,a,l,3,3,M,48,4,3,4,Divorced,8386,8570,1,Y,No,17,1,80,3
13813,55,No,Non-Travel,489,T,e,c,6,4,M,46,4,2,4,Married,11205,8818,2,Y,No,8,1,80,2
13814,52,Yes,Non-Travel,516,T,e,c,5,3,F,46,2,3,4,Divorced,10615,9456,3,Y,Yes,5,2,80,2
13815,55,No,Non-Travel,509,T,e,c,3,4,F,49,4,2,4,Married,11188,10644,2,Y,No,19,2,80,2
13816,46,No,Non-Travel,481,T,e,c,3,2,F,51,4,1,4,Divorced,9019,11345,1,Y,No,10,2,80,2
13817,31,No,Non-Travel,494,S,a,l,4,5,F,51,3,2,5,Divorced,10173,9182,3,Y,Yes,7,3,80,3
13818,32,No,Non-Travel,499,S,a,l,4,4,M,52,2,3,4,Single,9633,11085,4,Y,Yes,11,4,80,3
13819,47,No,Travel_Frequently,518,S,a,l,4,2,M,49,3,2,5,Single,8599,9191,3,Y,No,8,3,80,2
13820,29,No,Non-Travel,503,R,e,s,7,2,F,51,3,2,4,Divorced,10948,10194,3,Y,No,19,2,80,2
13821,37,No,Non-Travel,508,T,e,c,4,4,M,47,4,3,4,Married,11363,9822,0,Y,No,22,3,80,1
13822,67,No,Non-Travel,508,T,e,c,7,2,F,49,2,2,4,Married,10027,7645,2,Y,Yes,10,2,80,3
13823,32,No,Travel_Rarely,506,S,a,l,2,3,F,48,4,3,3,Single,8328,9601,4,Y,No,12,2,80,3
13824,44,No,Travel_Frequently,509,S,a,l,4,3,M,48,3,2,3,Married,9783,10634,2,Y,Yes,10,3,80,3
13825,40,No,Non-Travel,510,S,a,l,3,5,M,48,3,3,4,Married,10307,9742,3,Y,No,6,4,80,4
13826,30,No,Non-Travel,493,T,e,c,7,2,M,48,4,2,4,Single,10353,8678,3,Y,Yes,18,2,80,1
13827,55,No,Travel_Rarely,509,R,e,s,3,2,M,53,3,1,3,Divorced,10276,12054,2,Y,No,7,3,80,3
